id,name,value
3925505686d3406691948dfe6e9aaf64,李三全,37036.44
4e5181b08ba041a29522e8155cf2bf1f,赵七文,96656.70
3df509f90799497a91fcb9e8a88f74b0,钱九文,92340.43
ee8d434e7b3f4a4abdabf3352d6e0ff1,赵六力,8744.12
26087fcaedc9418cba17c85223d3cd11,吴九文,976.83
b84d01b1d726448e8f6721a028031985,赵一引,713.19
56c24c6bc5a14076b7f9e282844d5450,黄九大,3361.44
5e56de92d83449c4a47d2f7dfebbbf8b,黄一大,302.82
046fa62ad2e646d6bc8a584819b88276,吴一息,434.37
4242fec8cba3491895c76153103ee364,赵七于,10963.08
ec2ee551284943228647071eab4833de,李三信,41801.57
dcec9e2a57804c4e88bbbbd15c5fa19d,赵二文,36.78
9161fb7cc15240b59a46e8d4460bdfaf,黄八引,8753.17
00fb297dc03d45458468fe8e9d537927,赵一息,73.46
1bfcdb64b31a4476a781e15c7441434a,孙七擎,16.05
2668f30ab9fc4ad3be28d2ae3c40c71d,赵七最,227.23
2ba7b6d361ae4e10924b0a7008f59805,赵四大,227.03
d6660b70d42a4d709b76125f1b9c9168,赵五最,11.23
e2e8b40424984c318aac91c52d5a5c62,张一全,12.15
9a235c2acdf540438edddb8c3302a5e5,吴六文,67.55
649fa442ac804777a2e63196fed28cf7,钱六致,37.62
7a360015ae89462f968c88beb9f961d8,李一大,29962.77
dcf992a18db84a3fbc133b22fff053bb,孙八中,650.16
4aa813e2294f4ab5bbd0a3c1029aa621,赵五中,99.88
141727743cd843e2b5f0e1a79b8109cc,赵七擎,976.52
fcb1a77a869a4383bb5db598c73a078d,赵四力,6778.33
c20c6b68c2c04d63aa3570efadc12784,赵三大,16.87
a2ddde57a392419296c2cd544a3a8fe7,吴六擎,79.67
2145e48389cf4994aa6276b155f6dd68,吴四球,49.29
8fd1f81f28264e0a8d588f0dab4e9c46,赵五息,1854.81
f4045e7b27194b96a8a2ab1ad198742d,吴一息,22.55
859a2366a3fd48018afe13cbaa6cc01a,李三息,766.61
dbe7e1e4443740cd9ab6703ce0e1d3f8,吴七搜,60.09
6dea1e1f81e54e9f853a60da3dc092da,孙四最,89.50
d0b9bf173dfc407d81d11ac9ccb13212,赵九力,832.13
d79b271f78fe4145af66c12120554221,黄六致,12.71
e8b7d830de6646dd821e9f4c45f0c360,孙四最,287.91
565b6658799e47bfa32fa09b492103c6,钱九信,89.56
ef10fbf2d5c74d32b0dc3710231c48fe,黄四最,5938.10
01be956628414f9a916e5eceaa09eebd,孙二致,5568.43
142e80553ba34ed5a2db90638808dc3c,孙三力,368.94
56a1e186f2204694ba1509aab504c401,孙二全,2254.78
84afe07b3a3a43f6ae8334aef437ab58,黄二引,95.93
aa34309b6f45431ab2384491c993bd76,李七搜,27.16
b126fccee8d84e21b0ff70df8c7d2129,赵八索,273.86
417eb1018987413eba5160a7222d6582,李一中,155.73
e5bd870daf674bf795f84d7f1206f26f,王四息,154.91
1e25e68614c746498f7874a50861543e,张二大,24075.15
c1a6d6100f29454895a8c5a8d27e2e25,孙一息,939.72
3288a6db068a413387ae426e94b5f4d7,王六最,564.57
20cce79b7d0a43789571a2d4c64ed6ed,钱八文,21007.66
d1cd392f47524029992acb166df9e27c,李五索,329.17
fb455c15bd8340af9dc906b98b6d6633,孙七引,2823.47
6cac7e6ea377495c962f635f053c2559,孙五息,9008.09
e58b4acbb3664d028389694d920a7f3d,李五信,545.83
a99e9d71a8264be9b3f5202bd4639828,钱七最,815.54
eea84463d8b642d49a2ee7d99d02d2eb,王二最,9921.25
1527d5dda16b417eac3aca5947945d69,孙二搜,17.85
ddb4649bbcbd4f79a6b578483611ff1e,李三索,111.95
0e3eec2642e24e9693f0c90484a4d8e0,钱三搜,37.53
83fbb7ce5d7d46b1b9084fc01c711fe6,张六最,321.78
1447a331067247378d0983085d2b5e1e,王四致,158.53
14107bbe0d5c46ea9ebe9e460a2a6715,钱四索,642.80
a470507420354bcda5319d5c236da32e,孙一捷,45096.41
4d0b314ec9f1406d92b14232d7e518e5,吴三文,7724.15
1f5f9219ea6e4777bdf2875fbfea6bc8,李八息,4551.98
8254b8020e3a4745adabe00b58598fd1,吴七索,2558.16
47fdc0cba73648618cc8c2ea34803eab,王六擎,331.86
20b7fde6706e4690a5f3b2f3f31badcf,赵七球,5339.23
754faecf211047308e79cd729cca57dd,李七文,6565.67
515209d1d2ae4e48bcecab6365c38e09,王二擎,108.38
e32591a1193047658cd6b31dcb1da5c0,吴二全,24446.28
ae856125e1214566a6bf3d56e65b7eab,吴五文,99.69
f9ab568c1ad8440bb414f861f8462374,钱三文,37702.01
1fc7f532da1b4cd4992e8bb22dd6e8c4,孙六最,941.45
8eeb44eee9b74daea6f12fb19020f11b,赵六球,96.59
02851fcbb2034fec946e2be226458e92,吴一索,39.19
5b55f756e6f145fb89ad6d6367afd318,钱五致,13871.00
901f7de218724d19983a4320c21587da,钱八信,88.29
0e786c746e9248078030f982a2021281,吴八信,357.42
3e8f8b528c0e4c96b61ba0a3f9d7d51f,黄八引,4580.10
9e15751e4d244193b880d93223bd5d34,王六搜,57.27
bebca0bea8264eec9326819c6e2c974a,李七球,2919.18
08bd1796fda34b0bbce771917de1214e,孙七最,9038.21
5132ef9a56964fffbdf59b1aa8f19321,张八搜,3467.04
546714540b764ae5b8cf01c1733645d5,黄五引,16004.07
b3762c11b7c748c4873d22f37ef38727,钱四息,19972.71
44d3176acb1c43cba3c5a0ea905a89bf,王二文,37.70
bfad0e5bcb6d4c798e60610b35661b6c,李三全,660.82
0a2a9316395f463ba449939735f23c32,吴三全,3945.29
03c1af86fbbe4271a171fd9dba58522a,李八力,7106.80
346a7bd85cb24b0ca3de1bd1d080b4db,孙四信,83357.29
5bb5b79fbf134627b9e558869ff96bc4,赵一信,430.39
d9fc76969a0646bb89e3f391e91c3518,赵七最,9372.45
6d2195d30dd0458cb3e23f6c1052a9f0,李四捷,92452.60
62fec4b02c9c4cf0817aee77f60ed81d,吴八捷,58899.46
541a6a53be604f97a8b540ed98997e4c,王五文,897.60
36e6bb671be246d38ee91a074edb3204,张三力,13646.53
c185c50f2eec465c800472d368135089,孙八信,7698.68
4ab56cd1a4954fec8bc8819ebf37aad2,王八擎,590.30
2fa4f51a6aab4387b4b1c437dbd38728,张六文,69.03
fdc4b3222ab148f98048dd36d1064c6e,钱四信,26.57
9d08a146df62412fa712ac9dcde2f3e5,孙一全,1456.37
73d6671a37c442acb7b884a357a9c8d4,张一致,10.97
29f334bc73744e6197ee85a9cddf204b,黄七息,346.02
6f5dc41064654a188f76a7ded056df70,孙八引,34.94
738b8188dd2242c1afdf2c19f2495477,吴七大,87403.53
f3604b1d4dd84252bb6b96993cbddd62,赵六于,58625.92
c0f3b2d9d51e4e9893deeaec68c46a7c,李五球,48533.46
885419913558428da733ec3258379505,钱一大,49.74
e39498db6655430682647d4cce8bb832,张六全,74710.88
c76d06a685df4cd3ba6643e787a3b2a8,赵五引,7027.50
be2d02b6f76c4abeb1d734e254736d9c,吴五信,40897.70
da47ff46c01645088b2681063e2e5ad1,张二力,9557.38
83f5a2fd01884b179a7b13249463b761,黄八中,397.65
56964d9388fe4e3c931c0e2659ff4af4,李四搜,8527.22
5cd82b4387ac490a9b5bc964cd78ad3b,吴七文,89594.16
4f9a852852524c43a720026d31e45500,赵三索,1776.40
0a602e02b660408597006c3681c076a8,张三于,96427.74
2faf958c46c14188880a2180bb1cb788,张一引,56955.40
8afbaa6d337240a79796c295de748079,钱五擎,9976.45
628686b7f50d4c5cb1f0d1a022a47d48,孙一力,81016.47
074c181a39c849b0ae2706d9b639014d,李五引,6887.47
99df210e51bd4969bca6ffbdef0c89c7,黄七擎,226.07
7f97c48a65a84b489fc12c4a3d82add1,黄七息,35522.31
36294f854aaa4540a02a8d1421dc64dc,王九引,62594.57
d7777e91b1ca44a586c2ccca4ccaff99,吴六大,11.37
05bbbca131774605bc9e8c88816b7f1b,赵八力,552.07
f71e11cc06d44a49a17e8eb186445030,钱七搜,998.64
9d6e3c1a8d074975b54f2f3c6082ed35,李三全,66168.77
55c8f3ce20544adeb228689a12472b72,李一信,87919.91
5885475935b5490192e1f5fb81ac8f59,吴五擎,0.01
0807bf77e75d43ebb9df5b78d1b17800,吴八引,96.55
e0c0905d22004d49b56173c4cc642928,吴三球,2582.25
c44b77b52e444c69ae5fb354586195d2,赵三捷,79668.59
573fe98e4c11467b91cf75f234c36c70,黄六球,17.40
d2d7153fceb04faa9b6f3f2f235b16b1,吴一大,59.36
30fe559a62f44690aee56c2d7f0f28f9,赵四力,530.38
fd1795eeba3c45bfaf97a7fe4d04539a,王九全,47.24
f85fa1b0a82a425bb3885f6ef86d1349,赵七全,48.37
c4b7fc4dff754ae6bd7584afcd5f13ab,孙七索,96.68
e904b304a8474887add3829eb0ca2cb6,吴七最,343.72
ab0761202da94df1bc89a6f3be86aea8,黄七于,83.75
15a6379a9c3e426aafbb3e9b9fd79f7f,赵二信,367.86
5fa49e7d296e4769a91c39400d86a3f3,黄五于,1353.36
3b6914ace59f403a92893a6e4ffad836,李八擎,462.29
9ea7588f69e84c0ebeef6020158a9162,吴二于,255.43
245597f74e484286bbd1dc4ace3339ad,黄一引,866.78
9d570f4760824bbebe6bd05e78aac275,李五球,7532.79
62fe76e8ef2d419a9bad140d6d9b6b7c,李五文,73.29
aad95955ed854ea09b8061181c712a3c,吴一力,267.90
f96f9dcc4791487aa2f0d2d83d44e003,吴六擎,49.57
706422c51e914089b3871654821ab4f5,赵二擎,5954.43
4e13946bead24d04bce9840eafe081d9,吴五球,14.20
25e68c3450ea4e4680b6f4a37382e0c9,李一球,149.96
24535a998ea14178b5d8262e65878b63,孙一搜,6997.10
a084ed94fbfa45d7901176f2e848b472,王一力,87.48
3bf9e674133f42189bb4b23597a80e78,孙二引,841.72
cdcd58a5024d4a7f9e5d5d9586e932a7,孙四于,147.41
91ee4e463cf247e8ba64ac304a7d666c,吴三大,756.51
ef05d4f9c38a47e3bfa9d98344e897db,钱四致,5539.78
90fb577d1e7f441c980a2a1b8151a8ed,李二中,36939.25
7fe577a8f212442c96f232223427e218,张五球,4095.73
0a4f551e383f4326904f10b419ab07f4,赵七文,6040.06
474bafce8b3049f3b8843a41c12444e0,李五全,17934.89
913e8d6076cf4f5cb1ed93505aa4b9ac,张六中,425.62
b9360bc416864f2cb5ca4f2712c40fa0,王三致,67.91
8cf166c03ee8470db423f90560435643,王六擎,3337.92
e05c880fc1c8448ebe231b8421267ad9,钱九力,8811.86
22f1b58b4c6f493c9daec564f0aee246,黄五引,3076.69
58d415c6ffca438aa551bb93061d6758,黄一中,69.08
6cbf22cfd1944445807a0e162e002f43,张八捷,97.85
69f2998edaf1458d8fdfe52532f8d4e2,李三信,762.30
19cd8f9312ce4ac0a0af63ca6cc61099,吴六最,19.30
0f5da29fbffd48449bf9e463286cc83e,王四搜,10363.59
fc6b8c8c7dfe4e46b6ec5943e33af96c,赵五文,201.43
f1acc848437f4d5dad32d76080ecb89c,赵四球,5670.43
8abbf99892434f1f97d67c058bfbb598,吴七擎,3255.52
2d90d49e06834c48b655b6ef27d09003,王三致,111.00
262b669c9b2c4fe7b6ca45b06dbf80a7,张四引,40594.15
cfa616cb285d419fabf3b8107e6a65bd,王八致,20.52
7a4ed1ac1ecb40679073d058ebcbad55,李四致,68979.95
1daab645080e47e7aeaa65bfb34b2a09,孙二力,892.85
4a00cb3a39fa4cb89aacf08360c3d6a5,黄七于,6760.16
769e015cf01b4548b71c68479f5521ae,王二擎,8742.66
a27555915c7f4a30bae20cec187c7611,王五擎,678.00
193b0f188e3c41a2a294ba878dc1834d,吴二大,852.79
80e8ea517b3545169d64503fe81b984e,张三力,40556.19
c484c64fd009442382cad36602dbdc4f,吴三力,7550.78
8ce67ead0c7140e294fcbcdd13b3945a,吴一中,79738.93
7761e4993c174af89cd1ba6461fbad30,王六擎,4506.87
f022ebef5a324d1fb9939428ec5322e2,孙二捷,143.65
9d0305dc596f436b90de5566f73acd26,赵七大,8769.50
679df858e29a4cc387e759f0971f32a3,赵一全,93812.60
f40b6e4c5b3e405ca572e95adb97ae1d,张七文,95.02
bd381ab4c4384251a6be7354e53ddb4b,赵四擎,91.62
bf9eb2d774ad49a086c61f39abc1b4b1,吴七捷,739.10
197bd8f838bb482db051652ab00bb13b,张六于,98.64
124490cb4b8347a6af93bfe4227e70bc,钱五中,225.65
426c859758984364ab89bab07cb42151,李九中,9954.03
e1dbe843f4244fd6a5cd306166fd6c74,孙三球,8543.87
4316074c54cc4a98b5747b1496e060ea,钱七力,384.72
3f3b344d1eba493dbd6dccd8c9993e37,王一中,88.29
c4dc22287ac24c4f850ef8dcd50bae74,吴七引,301.98
c75222de364f44ebb6d84867e59cc6f8,张一中,6836.95
5c11e327386c4f8397a0c330ecf6ddef,李一大,55174.52
0233c4ca039540af98b6acd064b38697,孙四全,80.37
5923bd5bf31e4ef5acf67121329d6a93,吴一文,33.57
8bcb3e58c31240d59496061750e8caf8,张八搜,66.49
587cc97e643349d7b0c39eb1bfcf40a4,王一引,2381.91
fade9e35ce5d4ab595c5070114736b99,王四于,1976.54
6bb8c216aad540539d99e75d8d44a2d0,黄七大,6806.25
b89cec926d4c45d09eeca794a8ae7ea4,赵六力,8678.54
1449353daeae4374900fef017ec8265a,赵六索,0.88
a629b03159a9482799660df7d1f739b4,李七息,970.48
0a9ddccdea8b4072a938c341f9343d66,王二引,46263.71
9f12c662e98e4485b8b0a9bb0fafc414,王二捷,381.56
7062ea38f2c94ee691002984200585c3,孙五于,376.43
00cb16fd8968481b8c8e2411002cdbea,张七球,778.75
fa95ef17555e48bcaf019a55dacfe8bc,钱四信,20.61
69634163aaaa45f3bba67a68efc466ef,孙八球,83267.26
6146d7cc7ff6445da9e1f86cd92be7e2,孙二致,63.05
ecb6f42a7e3d445ab3b79fe68c968b1d,王八索,27664.18
5c55bb271a0c43a59f3fbfa34c08a918,赵七最,4983.73
d3c696b64c8043b594047c991d0d9a55,孙五于,24.55
971af27d578e480c9df955be231622a9,吴一中,88732.30
6882f5ecaaaf4cc08388e7ccbab74345,赵四引,15.40
e12c4f6af2104e74bd5fb5771c21f197,张五大,2629.09
d5a58604f43a4f1ebe063dc23dea6f8e,吴四全,565.86
746a04a28e03409ea72b1f186e00c0f5,张二中,35.21
51c9f7766ae541419517d6f1f41330a0,孙八捷,20127.83
0ab09f68df7645b293f1b17557a01398,钱七息,63466.10
37073976032c4b34aa961f0ae336be99,张三文,4409.18
984a8cde9c4c4dd58c589f239e09c947,王三文,1.30
67d58f49fc30412d875a8d1c4f327771,赵九捷,649.29
385205fa040d4b259d946cbd0bab2740,李一捷,30.74
6e1db1977ef44e4db854528721c4c62a,张八中,27943.87
e00c6eb6e1b64a5588ff9e1ef89f0595,王八引,67320.32
4ae45d6af3e34823bfd78fe9911078e2,黄七中,3532.52
be106f11a8b74725bc29277c787f33ca,王三捷,242.04
ed699c02e00d411f9f60ade8013bd575,孙八最,3893.50
7f084c6ec6144a749eacb1b2bd95e744,李七擎,6546.00
0a1e7aeedca14aa8a3f7259c55e81739,钱九索,22.70
3d710b92b4c9492e90b372b9bd52c796,赵三息,93.48
266970f55d2e425798bc3751bb668430,赵三信,1361.64
184569a7b2f841648b32a92244019b04,孙六索,998.90
6c316c13e0e946b9b72b3ffb770e14af,孙八于,861.63
c49095a2214144d69d43305df5eabe48,钱七致,2812.15
4f473efd2a6047d9a319fa39ea20d6b0,黄二息,97127.68
6d9de5a2523e4853b3c7511337f395a2,李六擎,8436.24
19cf859acdec4163b1ff0b9a9519c831,赵六引,64854.37
16d135d63b2b4e95af1476bd3a8736a8,钱三搜,88.93
41664ce94b5c4c74b1ca53489ebde477,孙六文,728.72
92bc698e884e4d5abc22700479147d7b,张四致,24.55
8c18ecab378c4aaaa78deef20f186356,张三捷,16410.53
a49ba84bcec0479a9e73b6a7900b1440,孙三全,57452.70
4a285606ee4542edb7d6c0c656e675a6,张五全,473.94
330e05c301af4f4693206ab10c348b41,吴四文,5606.39
f62072d04fdb4d4d87bfc7ec17eeaf79,李一全,57119.42
630619cff5434f8e894584a1db0f6d38,黄四擎,4181.72
a1dbe0ecbe8d4b688bef5b2975747522,钱四大,43.70
2e860ab7ece44976afa19c2e24bef04c,王三力,12.12
99488d21fee1411fac1533ea92405082,李六于,501.38
a4357fa9ae7c40eea6d862c20d5140fb,张二中,95254.22
1d4219f64eef4618a45c9220a1d63d1d,赵一索,115.44
a65170be493140b2b6021374b2a6bb74,钱九文,54.02
c6562a1541a24bd7a4be7ad1a601ec6f,王八引,69819.82
5a8bb3738e0c4d35aa2dc91498af77a7,吴三全,9.96
8a9ecc1750704e3898c07990e3414ddf,赵二中,4033.70
7983e98799694c8b9ea8fe38af0c7195,孙四于,77730.77
4a3c762351da4405ac2d08de4f367432,王一引,480.47
31d256ca677244dc92cbcf71042e3955,孙四中,1386.38
ce9cfbe8e03f4a66a002ee364fe1d1eb,吴二全,1890.70
c58d7f32afb646608ab9e4bca11f18cc,孙四最,7.63
049d7d3609214ac9aac6a15ff1f935a9,张五大,257.18
8d81a3def3e44f7d85bad7d2c73d431e,王六擎,94419.72
64a312df506d4385898ca62709b7c0d6,吴九引,84062.69
5170c047228e495589eafb8d15880dfe,王八球,891.31
920a79ebc2104098915d2672bebce86a,孙三擎,5682.76
0b87601d34a943c78a676d5744a2d0d5,赵四擎,78926.48
13b83c7737d841e39ca6a080cc09ecdb,吴七力,7339.78
164b5811aa8e456c9129477514e6a3a7,吴五息,91.26
f6f9d4bd66134750ba593855ca354c68,吴二最,35.99
de55c94dc27f4b1194edcc1adbb7b19c,王四力,767.46
11fdc701c29b4bf197443835a01d0995,孙六球,5763.04
6b3c255abfff4360a9a19fe4738e9663,钱九球,36.55
abbbe5ca4cf24c69b0ee1eca65a716c3,吴四息,2326.93
d4df71251d584dde8b846f8030aa7779,赵一擎,1.60
4d9ad05fd8994ad98204278a4a68ac71,黄五大,34420.37
05a401e32e6d4858a78f8049c68d3a0e,孙一捷,16616.67
85a8c92e16ea47ff97ee9af5a07fdf56,张八于,76.44
63466129a73244c9ac54a524ba1eddbb,王一引,4034.68
150839e27c604ff8a723b81e905fdc0a,钱三捷,61933.97
ac650fa6e1824489add21bbe4a9642f8,钱七力,972.38
7b5f16086ec3423d95f0bf7e888c73f4,钱九引,3.44
b9f090e65b264cc4ae562b0ed6d1eb3f,钱三球,42752.22
bf55c1da987144a4819afd0245b0cf7b,张七擎,789.45
4e81193f9f0a428ca0a79320f52de5eb,钱五捷,46385.87
592713c846f6414b9a82db1973912134,黄八捷,15915.75
ef54d4e6c33c45f795e315813a0c3b89,黄二擎,40.35
8db939da19084ef482824612479fbc3a,张八搜,84506.55
3b8bf39dd40942adb2100570eacb755c,张九文,43472.86
975bc82a889443b1899c6dd787aa0160,李八最,97275.23
fcdf0cfefdc445529fe205cd746c335d,赵六捷,822.35
78db1f11a9984adca7a76c48f88febe9,孙四息,19.68
2cf41da5ea3042dc99079e7cb5305e5e,张四球,78896.47
0872d6ca51e6498fb496306915ae5980,孙五最,2159.38
8a22f151053a40cfb07ded6f17e9a950,钱三全,29725.34
1c80d41d8d424104846fd468900c2aad,李九全,6790.40
b5fad9530c36402e8d03d232aac5b6ba,张八力,8795.77
8ea10a7b917a4b3f8f292a0dd138cd1e,吴四擎,90363.57
09efa6433fd04e4f9032c6d2da1fbeba,王二全,1279.13
43e04fdc7ceb49d1b9d7a7c37b466f48,孙一引,64.20
811d39a3073240f597ee8a72275b776f,钱六引,53.36
af0b0b070a3f43289eba611d9a6fd57c,赵五信,9728.87
bf57bcbe388444d4ae920721de13b3cb,孙五中,23901.80
b320434c58e04ddb8d79ffdd1132c748,黄二文,33.41
7dbc15950e44486cb5bd0b273d2ebc71,吴二大,276.87
6487fc2efb0a440fb61d45695cd6f6cf,王五全,2674.21
84ea29a5ca8e42c8ba183ed8ea0d25e3,黄四捷,386.38
ebe423861883472c9fe953972d9925ff,吴五文,15691.42
6cdc34ef126d4e05bebbd284cf921160,黄二索,7.46
858aae8bcf514323bdf31c0f3ffd96d9,孙三最,53.48
2ed422656fb64dfc8072cc50875c934a,李五于,7787.58
072b292351d74e37b82e335157f49dda,钱四力,5431.13
c6a7d4a51ff2466e8dfdadaf9f2bf1b6,孙五球,61.82
039ff9b3c9e4456babbec0a6340b52eb,吴五文,208.45
9707117652974d708ff2e2329815fc9f,张五球,98.72
08cf58b8cd0547a99f8ef4af9b686fa9,孙六中,67633.38
c28a982ad802463fa8f3346a704c8d3a,张五全,767.49
98c2abc41db1493a8b60cae49822a32a,张四文,67747.90
f307dfe1c97743ff94e358e1925c1a36,钱二文,40799.98
e4c86cfa38e1400997ab96d3e38c55a5,黄三力,59748.41
b5956c5430104b94b58d5f5def73d431,张七搜,920.48
24344897b1ae4069a2a00c0d06548948,孙七大,5246.40
83469fe6fd8a4804bd7c30defed4f0f3,王二索,7832.50
0619e50821864442829a94bf9cf7d0cc,赵六于,32377.37
d191c4666fcf4d95a59734c06c12c8f7,王二于,368.48
a7eda1f69ad2458b96d7a7844ec60875,吴四搜,543.11
b2cb9167750a4f48b738c6e9d05ce5b8,赵五于,5535.11
fbba1f623eb04065a66aa4e0e1309b5b,赵七中,8444.31
3ecb6eeef81648d9b62b7489de7a97c7,张一中,449.03
d560ae0843374a1c9fec6efd7a02a4e2,孙五息,673.30
7ac1a3e13ccd41ec91149ab9fde31e07,吴五最,867.65
fc5580ac1e7d40c7846642e15666d3b5,黄七息,9359.56
96dd9ef3109b4383a4b897861f573cad,黄六全,124.55
27fd49ade24447cc8e45c38efe999f9f,张六信,382.62
0c988a57b3274fb3a135249d4b11a097,孙八最,74717.45
a1b4cae388384d52af8eda4c3a59ecfd,王八擎,38.40
cc6bacf8cc4744cea48e7d45e8b0d102,钱六捷,886.83
ba26891cea7448c69147a80d4fc0f80d,黄五引,2878.92
453bc9729df34f519d3e70741dee68db,吴一搜,9843.55
4caea5eb9bfc495281ae93dc00a413f5,黄一文,7459.04
0d98fd557a4e425ab6b2773a4f4b14a1,吴四最,7668.87
2d0eea5260d5496a98dfb4be46f43221,李四大,9689.05
fcfecb28c0e04be4b336ba41c4824f54,钱五引,81.61
0ccdaf3f8d044a47810d925c0de7ff4d,赵一搜,5370.37
fa2171294f614939b251fea4b59d0a8a,赵三于,67129.73
4f54b8613ae24a6b9308a5666a32a558,张一擎,3830.68
fddc348adf7443df84fe316e09ac7628,孙六引,640.13
7c84a3baac4145e5b31555ea73a34aac,赵六最,281.20
60e5743e8d244f0d9439f3f7b7941158,吴七球,88.31
1c9fe9780235436e835235aa6622d2ba,王八于,74376.58
6534db726eb14ad4a9f70ccbaa6551bb,王一息,400.40
a2dfbaffef51439f86c3aed77bc4f612,钱八全,7529.24
133badef92cc4a8c9319a65d785c55a0,王七全,5244.57
9e67d784c4ee42b1a932caaf49f9d085,孙六捷,12.87
8f4adf29ba7b4c1fb4e8f0538dabe46a,李六息,85.72
7243afd8bf134ada9466815c8d8a23ea,王二致,850.03
768443470bdd4cc186a68d78be277a41,吴四搜,94006.06
7796e8ac96d141d0ae49ebb84a18bfc0,黄九全,94.96
f438d89f9eab446cbbe8c4e3d38bed7e,李七球,108.03
987c7f1b0dfa4e23aaee129d16a84660,王八致,8.62
06421023d4b4448b852364ddf8b4e1a3,钱四擎,53205.39
8d2aa931850943d789ad847af9af5ce7,赵八信,26.31
bc53b5a51a92448ea1ab87af37ad0482,李四息,88.28
6a19b0b8f89d43fea9861a9334cf552d,黄五致,53653.07
3394e26709f24e029a2ddfe2d7b3d545,黄八全,6222.73
31b0f6200f5c4e2bb3fb6f407b88eaed,钱三大,5426.76
45d4b40f8e1c45a2990c04055c866925,李五球,4989.02
0e58930a09d54af7a7d5c81ca2215601,吴九文,40.03
58a7852ebd0e412ea9e0ccc000e22d34,孙二最,56605.21
7651f2f8a8bf4b3298e565c13463ae85,吴八信,97.53
67d77fb62bf7442fbffdfea356f4c7fa,李三致,1836.57
aa61c2d21ba94987972f33cd83b62b15,王四引,8593.71
b23686746dc34ebcbde3308323a556de,李五擎,69.92
b9dd600cfe4646a38bb81dec468a1d22,王五球,31527.29
d96f4265b0a6424286245badaa264e2f,吴四力,402.44
f15beffea4f143f79dafd432878a0148,王七擎,5336.23
fcf4b1847e274d139a86ae96e05e9b3f,张四息,53.34
f489215bb5de481eaa8965ccc7206000,张九大,74.05
2c65130796284b5ea15eba3e2520ea75,赵九于,76852.93
0376799f2bb142138a6b09947af470c9,赵五息,981.82
ebef1733f2ab40f29e30f3c8bc3c95e5,钱三信,24252.44
2279968e2f7f48eca97499fd0726790b,张八于,70.18
dddbd8d688604c729691caf9b1868999,吴一擎,3676.53
371ade5e4f044416ac019ec394646a4f,李一捷,9931.07
091baa32323d4e9aa2c1e7a5f7eb86d8,张八文,19.86
cb2e4f4c1ef44361aaebe595e4ee7fd2,吴八捷,16225.62
011e51c0d05b47eeb88821e33b2c509c,孙三息,39.28
89804dc7b0e84be587ef81082de7692b,钱三索,865.55
90367025f44f4a7a9c800ede904e118b,黄一擎,25061.46
ee1a8a322d4c4e2aa6b4d48e93d7a507,张七最,303.74
1f19240da08d4cff9af830816afc5cc2,孙二最,87.51
f120fffa48f0450b987f573d796f1a37,孙一中,86.41
2ac3b885ecd44005a557c8f3f2882740,王四最,31.67
e14ca8caee8f437b99a4ac7f3c54dac9,吴八球,86668.96
d68dfac932324417afd8a0b87285c99c,黄五全,356.22
16695828861248938be0626ce95bcdd9,张二擎,83563.75
ab9c096377074aa6bf40986dc388a27b,王四息,6470.93
a5fa66323f6e4fa38091869d6e9e890d,李九力,93638.75
abb8e02e2d7e4fcb80e9a5f87103719d,赵三信,46.91
03c3d0898b1e4ee3872d462330033c6e,李三大,153.34
6f58ab4d4aa4405e8ecc8e8ef37e3418,赵八致,554.17
13994952656146b2b54f38bf3ab7a086,黄八信,5192.78
62bf2e36aab9408691aa45c9a3f236a2,张九搜,1820.67
df36f9f8e9064e999582d595160777fd,赵四最,979.25
a4180845a09c44e5a7cd11fa67dd41b3,张七最,92.50
a90143a7e835460480087b32dae3d744,钱三力,54857.37
2bee27f5ca59458fb88d9439e3f28b52,孙八全,86.66
72a8630c344244a4a7adafe72fc905ef,张九引,33.96
76f7caf9e6064e3284368bb059ffc07d,王六致,53828.04
4ec68d33933a45af91f2f7d6706b276d,黄六力,3583.98
481d4da79745445496a89e4ed41b577b,吴一息,65.55
2f1561a57c634f01b52f267ffddd9b33,黄五于,1746.42
4c999463745643e08185df0a60bbbb9b,王九擎,3249.24
07e1d4e67d43488587054f1e684d923d,吴八大,78785.93
4d154563fa32434380e37f7e38ee65ed,黄五最,42.08
1d73569f41344b7d98c056e59a7ece3b,赵四全,18.97
9e59d6e3ee6a4aaeb2231c612ee806d3,张五信,7.84
96e178e35c964eb5b418aa1ff050baae,张三索,83494.90
e5f088f3c676481db07bb6525b7a236c,张一信,88.37
aa43d14d51cb4d28b72c8a3c2599479f,赵六擎,609.49
0f63c1dc64e84e709c4402d9da294904,钱一息,33.13
7b97152e634f45ff84975ae09270154b,黄三力,418.46
6d184f1506c34d7ba79fc3ee3675e58b,黄八于,190.11
bf74bdcc6aa94adb80434599ca3daf3f,张四捷,369.63
92c347733df34480ac50318207002332,钱四大,316.11
ecc50731d61141038640815527d64fbb,赵五致,69.12
7181b9dfc9574f318523e4661be9fa54,张一引,9213.55
a375ecee8696442bb7d6898211129438,孙六搜,9.55
3a70162f1f48426381c3c13e7c84873c,吴七中,145.13
e8e2081998c141939e72a7a139000aa5,孙六大,3577.98
3a9ed872f1c94b1494a7b37cbd70c919,孙二大,77876.91
1b296928c18d4a6f859b803718c319c1,钱八球,70.28
865c963a52d849acb590fe21cd63c8a5,吴七球,505.48
